sigla;nombre;departamento;cargo;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
MAS-IPSP;Isidoro Quispe Huanca;Santa Cruz;Senador;https://web.senado.gob.bo/senadoras-es/isidoro-quispe-huanca;https://web.senado.gob.bo/legislativa/comisiones-permanentes/comision-planificacion;http://www.fondesif.gob.bo/node/378;https://www.diputados.bo/prensa/noticias/alp-establece-receso-parlamentario-gesti%C3%B3n-2021-hasta-el-12-de-junio-y-habilita-una;https://es-la.facebook.com/isidoro.q.huanca.9;https://m.facebook.com/permalink.php?id=102806058253122&story_fbid=102883121578749;https://www.paginasiete.bo/especial02/2020/10/28/senadores-por-departamento-273085.html;https://www.lostiempos.com/actualidad/economia/20201117/senado-terminara-organizarse-iniciar-debate-nuevas-leyes;https://www.noticiasfides.com/nacional/politica/asamblea-legislativa-ingresa-en-receso-a-partir-de-este-lunes-y-se-prolongara-por-15-dias--410419;https://correodelsur.com/politica/20201110_senado-conforma-comisiones-de-trabajo-para-el-periodo-2020-2021.html;http://www.cbhe.org.bo/index.php/noticias/49944-el-senado-termina-de-organizarse-para-debatir-nuevas-leyes;https://www.ahoraelpueblo.bo/legislativo-ingresa-hoy-en-receso-parlamentario-hasta-el-11-de-julio/;https://bolivia3.wixsite.com/isidoroquispe;https://es.wikipedia.org/wiki/Anexo:Senadores_de_Santa_Cruz;http://www.gente.com.bo/actualidad/20210628/asamblea-legislativa-ingresa-hoy-en-receso-y-se-prolongara-por-15-dias;http://www.gacetaoficialdebolivia.gob.bo/resolucions/listadonor/page:772;https://alcaldias.wordpress.com/contact/;http://www.sunat.gob.pe/padronesnotificaciones/notificaciones/aduanas/puno/2015/noviembre/p271115/p27111511.doc;https://eldeber.com.bo/pais/la-asamblea-legislativa-inicia-su-receso-hasta-el-11-de-julio_236968;https://www.drepuno.gob.pe/web/archivos/ResultadosPela010.pdf;https://registronacional.com/bolivia/candidatos/senadores/2020/santa-cruz.htm;https://www.segip.gob.bo/wp-content/uploads/2016/07/LISTADO-DE-PERSONAL-DEPENDIENTE-SEGIP.pdf;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;http://library.fes.de/pdf-files/bueros/bolivien/10010.pdf;https://www.emi.edu.bo/informacion/guerra-del-chaco/100-historica-lista-de-combatientes-de-la-batalla-de-boqueron.html;https://outraspalavras.net/movimentoserebeldias/bolivia-a-rebeldia-ancestral-de-felipe-quispe/;https://www.minedu.gob.bo/files/documentos-normativos/VER/2016/convocatorias/aymara.pdf;http://www.ruv.gob.pe/archivos/ListadoPendientes.pdf;http://www.seal.com.pe/clientes/Fise/2017-12%20RelacionBeneficiariosFISE.pdf;https://www.bcb.gob.bo/webdocs/files_noticias/SEPARATA_PUBLICACION_DEUDORES_CARTERA_BCB.pdf
MAS-IPSP;María Muñoz Rodriguez;Santa Cruz;Senador;https://web.senado.gob.bo/senadoras-es/mar%C3%ADa-mu%C3%B1oz-rodr%C3%ADguez;https://es-la.facebook.com/public/Maria-Mu%C3%B1oz-Rodriguez;https://www.facebook.com/people/Maria-Mu%C3%B1oz-Rodriguez/100068536292956/;https://www.instagram.com/marikulli/?hl=en;https://es.linkedin.com/in/maria-mu%C3%B1oz-rodriguez-2bb4b4;https://es.linkedin.com/in/luz-mar%C3%ADa-mu%C3%B1oz-rodr%C3%ADguez-24346b194;https://www.expansion.com/ejecutivo-administrador/jose-maria-munoz-rodriguez_94255_L65.html;https://www.pinterest.com/maramuozrodrguez/;https://www.funcionpublica.gov.co/web/sigep/hdv/-/directorio/M2268799-6121-4/view;https://dialnet.unirioja.es/servlet/extaut?codigo=1693480;https://www.sernac.cl/portal/619/w3-article-49107.html;https://www.casadellibro.com/libros-ebooks/maria-del-carmen-munoz-rodriguez/1148;https://twitter.com/maro9715;https://www.amazon.es/Libros-Jos%C3%A9-Mar%C3%ADa-Mu%C3%B1oz-Rodr%C3%ADguez/s?rh=n%3A599364031%2Cp_27%3AJos%C3%A9+Mar%C3%ADa+Mu%C3%B1oz+Rodr%C3%ADguez;https://todobiografias.net/biografia-de-jose-munoz-rodriguez/;https://www.infojobs.net/maria-munoz-rodriguez-1.prf;https://www.youtube.com/channel/UCXkLFnBwtB3yM3_dI-CiawA;https://www.popularlibros.com/libro/jesus-estuvo-alli_293839;https://gw.geneanet.org/epareja?lang=en&pz=sergio&nz=ortega+restrepo&p=maria&n=munoz+rodriguez;https://www.ancestry.com/1940-census/usa/Puerto-Rico/Maria-Munoz-Rodr%C3%ADguez_5msn8y;https://www.buscalibre.cl/libros/autor/jose-maria-munoz-rodriguez;http://193.144.2.34/servlet/autor?codigo=1866166;https://www.ujaen.es/en/contacts/dra-da-maria-del-carmen-munoz-rodriguez;https://www.paginasamarillas.es/f/lucena/carlos-maria-munoz-rodriguez_202763991_000000001.html;https://whoswholegal.com/maria-del-carmenmun;https://cargos.axesor.es/cargo/juan-maria-munoz-rodriguez;https://empresite.eleconomista.es/MUNOZ-RODRIGUEZ-JUAN-MARIA.html;https://lanochedelosinvestigadores.fundaciondescubre.es/investigador/maria-del-carmen-munoz-rodriguez-2/;https://w20argentina.com/empresa/munoz-rodriguez-elia-maria-27936029324;https://www.farmacias.es/cordoba/lucena/carlos-maria-munoz-rodriguez-8501
CC;Cecilia Moyoviri Moye;Beni;Senador;https://web.senado.gob.bo/senadoras-es/cecilia-moyoviri-moye;https://es.wikipedia.org/wiki/Cecilia_Moyoviri_Moye;https://www.unwomen.org/en/news/stories/2021/3/what-leadership-looks-like-cecilia-moyoviri-moye;https://www.unwomen.org/es/news/stories/2021/3/what-leadership-looks-like-cecilia-moyoviri-moye;https://www.facebook.com/carlosdmesag/photos/cecilia-moyoviri-moyenaci%C3%B3-en-san-lorenzo-de-moxos-beni-ind%C3%ADgena-moje%C3%B1a-trinitar/423545491575664/;https://twitter.com/ceciliamoyoviri?lang=en;https://www.noticiasfides.com/nacional/sociedad/senadora-moyoviri-34no-vamos-a-dejar-que-evo-nuevamente-vulnere-a-los-indigenas-y-al-tipnis-34-408348;http://www.derechos.org/nizkor/bolivia/doc/tipnis819.html;https://erbol.com.bo/el-%C3%A1nfora-1/senadora-del-beni-trae-en-agenda-de-trabajo-la-lucha-por-los-pueblos-ind%C3%ADgenas-y-el-caso;https://sharebolivia.com/primera-mujer-indigena-del-beni-es-senadora-por-comunidad-ciudadana/cecilia-moyoviri-moye/;https://www.eldiario.net/movil/index.php?n=47&a=2020&m=10&d=25;https://essentials.news/future-of-work/social-innovation/article/leadership-looks-like-meet-cecilia-moyoviri-moye-indigenous-woman-senator-e80d9b8f1e;https://correodelsur.com/ecos/20210530_el-llamado-de-la-selva.html;https://www.cenda.org/images/eventos_org/memoria_encuentro_cenda.pdf;https://ahoradigital.net/tag/cecilia-moyoviri-moye/;https://www.lavoz.com.ar/mundo/otras-indigenas-que-amojonan-el-camino/;https://dds.cepal.org/socialprotection/news.php?orderby=&temas=&pais=&pag=37;https://unsdg.un.org/zh/node/67181;https://www.wikidata.org/wiki/Q103865402;https://www.paginasiete.bo/nacional/2021/3/7/evo-se-enmascaro-de-indigena-para-traicionar-los-indigenas-286563.html;https://tipnisboliviaorg.files.wordpress.com/2018/11/pri-acta-subt-00762-2017.pdf;https://www.lostiempos.com/actualidad/pais/20201130/seis-senadores-del-mas-declararon-contraloria-tener-bs-0000-bienes;http://www.elalteno.com.bo/bolivia/20201130/seis-senadores-del-mas-declararon-ante-la-contraloria-tener-bs-0000-en-bienes;https://commons.wikimedia.org/wiki/File:Senadora_Cecilia_Moyoviri.jpg;https://lapalabradelbeni.com.bo/municipal/cecilia-moyobiri-moye-de-la-lucha-indigena-al-parlamento/;https://benihistoriaypatrimonioorg.wordpress.com/2020/10/23/cecilia-moyoviri-la-primera-senadora-indigena-en-la-historia-del-beni/;https://eldeber.com.bo/bolivia/moyoviri-puede-ser-primera-senadora-indigena-electa_154055;http://psephos.adam-carr.net/countries/b/bolivia/bolivia20201.txt;https://bolivia.vlex.com/vid/sentencia-n-0240-2020-869190084;https://cambioclimatico.org.bo/contenido/comenzo-la-cumbre-por-la-naturaleza-los-territorios-y-la-vida/
CC;Fernando Alfonso Vaca Suarez;Beni;Senador;https://web.senado.gob.bo/senadoras-es/fernando-alfonso-vaca-su%C3%A1rez;https://web.senado.gob.bo/beni;https://www.facebook.com/pages/category/Not-a-Business/Fernando-Vaca-Su%C3%A1rez-Senador-para-el-Beni-102829224886044/;https://www.facebook.com/fvacasuarez;https://bo.linkedin.com/in/fernando-su%C3%A1rez-vaca-ribera-0b986631;http://boliviapymes.com/ficha/fernando-suarez-vaca-150118;http://americo.usal.es/oir/legislatina/bolivia.htm;https://registronacional.com/bolivia/candidatos/senadores/2020/beni.htm;https://www.aduana.gob.bo/aduana7/listado-deudores;https://es.wikipedia.org/wiki/Fernando_Alfonso_de_Valencia;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.bcb.gob.bo/webdocs/files_noticias/SEPARATA_PUBLICACION_DEUDORES_CARTERA_BCB.pdf;https://www.upsa.edu.bo/es/graduados-upsa;https://www.upsa.edu.bo/es/docentes-upsa;https://www.bg.com.bo/institucional/directorio-y-principales-ejecutivos/;https://www.fisiomassegovia.es/ligar-con-chicas-de-el-bruc/;https://clinicafoianini.com/especialidades/especialidades-medicas/;https://appweb.asfi.gob.bo/Reportes_asp/rmi/tarjeta.asp?c=51804&t=2;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;https://www.paginasiete.bo/campeones/2020/12/30/joselito-vaca-alcanza-la-marca-de-nicolas-suarez-279599.html;https://www.transfermarkt.mx/joselito-vaca/spielegegeneinander/spieler/16241;https://files.uagrm.edu.bo/entidad/147/file/BACHILLERES_DONANTES_DE_PLASMA_HIPERINMUNE_A_PACIENTES_CON_CORONA_VIRUS.pdf;http://www.prevision.com.bo/archivos/docs/xpcs02201905_w.pdf;http://personal.uca.es/convocatorias-pas-oposiciones-2/960789520_1272018134220/;https://www.mindef.gob.bo/mindef/sites/default/files/Nomida_Dependiente_2017.pdf;https://www.minedu.gob.bo/files/ministerio-educacion/veaye/LISTA-DE-CENTROS---Chuquisaca.pdf;https://www.defensoria.gob.bo/uploads/files/movilidad-humana-interna.pdf;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://www.asocebu.com.bo/personal-de-cabana-asociada/;https://www.comunicacion.gob.bo/sites/default/files/transparencia/NOMINA%20DE%20PERSONAL%20TOTAL%202020%20JUNIO.pdf
CC;Walter Jesús Justiniano Martínez;Beni;Senador;https://web.senado.gob.bo/senadoras-es/walter-jes%C3%BAs-justiniano-mart%C3%ADnez;https://web.senado.gob.bo/legislativa/brigadas;https://www.diputados.bo/prensa/noticias/alp-establece-receso-parlamentario-gesti%C3%B3n-2021-hasta-el-12-de-junio-y-habilita-una;https://www.facebook.com/walter.justinianomartinez;https://www.noticiasfides.com/nacional/politica/asamblea-legislativa-ingresa-en-receso-a-partir-de-este-lunes-y-se-prolongara-por-15-dias--410419;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;https://bolivia.vlex.com/vid/sentencia-n-0240-2020-869190084;https://www.ahoraelpueblo.bo/asamblea-aprueba-receso-por-15-dias/;http://www.gente.com.bo/index.php/actualidad/20210628/asamblea-legislativa-ingresa-hoy-en-receso-y-se-prolongara-por-15-dias;https://eldeber.com.bo/pais/la-asamblea-legislativa-inicia-su-receso-hasta-el-11-de-julio_236968;https://www.aduana.gob.bo/aduana7/listado-deudores;https://es.wikipedia.org/wiki/Anexo:Senadores_de_Beni;https://correodelsur.com/politica/20201110_senado-conforma-comisiones-de-trabajo-para-el-periodo-2020-2021.html;https://www.defensoria.gob.bo/uploads/files/movilidad-humana-interna.pdf;https://brujuladigital.net/politica/en-el-senado-oficialismo-y-oposicion-conforman-comisiones-y-comites-en-consenso;https://laoctavabo.com/2020/12/01/comision-establece-agenda-en-contra-del-acoso-a-la-mujer/;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://www.sudseguros.com/files/salud/7/NACIONAL%20SANTA%20CRUZ%20(Medicos).pdf;https://bo.linkedin.com/in/juan-jes%C3%BAs-justiniano-velasco-ph-d-194a15175;http://psephos.adam-carr.net/countries/b/bolivia/bolivia20201.txt;https://www.atb.com.bo/pol%C3%ADtica/senado-concluye-conformaci%C3%B3n-de-comisiones-y-comit%C3%A9s-para-la-legislatura-2020-2021;https://emi.edu.bo/29-direcciones-nacionales/direccion-nacional-de-infraestructura.html;https://www.upsa.edu.bo/es/graduados-upsa;https://www.bcb.gob.bo/webdocs/11_comunicados/37-200909prestatarioexBBA_1.pdf;http://gacetaoficialdebolivia.gob.bo/index.php/normas/verGratis_gob/17011;https://files.uagrm.edu.bo/entidad/215/file/1_DOC._PADRON_OFICIAL_PARA_RECTOR_Y_VICERRECTOR.pdf;https://www.afp-futuro.com/www/doc/DENRS.xls;https://appweb.asfi.gob.bo/Reportes_asp/rmi/tarjeta.asp?c=51821&t=2;https://dirnoplu.gob.bo/index.php/lista-de-notarios-nacional/lista-notarios-santa-cruz/;https://www.gmsantacruz.gob.bo/gestion2021/separatasat2021.pdf
CC;Neila Velarde Salas;Beni;Senador;https://web.senado.gob.bo/senadoras-es/neila-velarde-salas;https://web.senado.gob.bo/beni;https://ne-np.facebook.com/JuandeDiosTaxiNoticias/videos/la-dra-neila-velarde-salas-inform%C3%B3-que-est%C3%A1n-siguiendo-de-cerca-el-caso-de-una-o/3142694842719784/;https://www.diputados.bo/prensa/noticias/alp-establece-receso-parlamentario-gesti%C3%B3n-2021-hasta-el-12-de-junio-y-habilita-una;https://tipnisboliviaorg.files.wordpress.com/2018/11/ges-diag-velar-00369-2007.pdf;https://eldeber.com.bo/pais/asamblea-de-la-benianidad-denuncia-persecucion-politica-y-llama-a-un-cabildo-para-el-lunes_224716;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://www.ahoraelpueblo.bo/asamblea-aprueba-receso-por-15-dias/;https://www.derechoteca.com/jurisprudencia/sala-civil-sala-civil-auto-supremo-no-122-2010-del-07-de-mayo-de-2010/;https://registronacional.com/bolivia/candidatos/senadores/2020/beni.htm;https://www.afp-futuro.com/www/doc/doc/recna042015.xls;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.upsa.edu.bo/es/graduados-upsa;https://lapalabradelbeni.com.bo/trinidad/ministerio-de-salud-alista-convenio-con-la-csc-para-atender-pacientes-renales/;https://bo.linkedin.com/directory/people/n;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;https://www.passeidireto.com/arquivo/84116603/candidaturas-habilitadas-cc-17-10-20;https://lapatria.bo/wp-content/uploads/2020/09/CC-HABILITADOS-13-09-EG-2020.pdf;https://tipnisbolivia.org/category/tipo-documento/gestion-del-territorio/diagnosticos/;https://tipnisbolivia.org/tag/fundacion-tipnis/;http://www.exteriores.gob.es/Portal/es/Ministerio/EscuelaDiplomatica/Documents/ESCUELA%20DIPLOMATICA%2075%20a%C3%B1os%20WEB.pdf;http://www.bidi.uson.mx/tesisDet.aspx?crit1=TITULO&texto1=c;https://www.comunidad.madrid/sites/default/files/doc/educacion/rh09/edu_rh09_1918_2020_sec_def_adjudicacion_definitiva_funcionarios_aspirantes_a_interinida.pdf;https://www.peru.gob.pe/docs/planes/182/plan_182__2013.pdf;https://boc.cantabria.es/boces/verAnuncioAction.do?idAnuBlob=357952;https://biblioteca.uam.es/humanidades/documentos/memoriainvestigacion2019.pdf;https://www.hmvalles.com/especialidades/unidades-medicas;https://www.mef.gob.pe/contenidos/archivos-descarga/Lista_de_micro_y_pequenas_empresas_FAE-Mype.xlsx;https://www.inpe.gob.pe/normatividad/documentos/1660-electores-cafae-ley-29709/file.html;http://repositorio.veracruz.gob.mx/finanzas/wp-content/uploads/sites/2/2017/04/Condonaciones-Vehiculares-2016.pdf
CREEMOS;Claudia Elena Eguez Algarañaz;Beni;Senador;https://web.senado.gob.bo/prensa/noticias/senadora-claudia-elena-eg%C3%BCez-algara%C3%B1az-organiz%C3%B3-foro-de-inter%C3%A9s-ciudadano-en;https://web.senado.gob.bo/content/rc-0072020-2021;https://www.facebook.com/ClauEguezA;https://www.paginasiete.bo/especial02/2020/10/9/la-caza-del-voto-beniano-mujeres-pugnan-por-la-primera-senaduria-270902.html;http://www.vicepresidencia.gob.bo/spip.php?page=parlamentarios&id_pestana=3&id_gestion=1;https://es.wikipedia.org/wiki/Anexo:Senadores_de_Beni;http://www.diputados.bo/sites/default/files/leyes/2021/informes/INF-PL-CS-047-2020-2021.pdf;https://elfulgor.com/index.php/cultural-page/edgar-sandoval-recibio-reconocimiento-del-senado-junto-con-otros-cultores-nacionales;https://www.defensoria.gob.bo/uploads/files/movilidad-humana-interna.pdf;https://registronacional.com/bolivia/candidatos/senadores/2020/beni.htm;https://eju.tv/2020/02/hay-69-anos-de-diferencia-entre-la-mas-joven-y-la-mas-longeva/;https://www.atb.com.bo/pol%C3%ADtica/senado-concluye-conformaci%C3%B3n-de-comisiones-y-comit%C3%A9s-para-la-legislatura-2020-2021;https://correodelsur.com/politica/20201110_senado-conforma-comisiones-de-trabajo-para-el-periodo-2020-2021.html;https://www.scribd.com/document/520068949/SENADORES-de-Bolivia;https://www.aduana.gob.bo/aduana7/listado-deudores;http://www.minedu.gob.bo/files/documentos-normativos/VESFP/2017/comunicados/SANTA-CRUZ.pdf;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;https://brujuladigital.net/politica/en-el-senado-oficialismo-y-oposicion-conforman-comisiones-y-comites-en-consenso;https://www.sibsc.com/afiliados.php;https://bo.linkedin.com/directory/people;https://www.upsa.edu.bo/es/graduados-upsa;https://ms.wikiqube.net/wiki/current_members_of_the_plurinational_legislative_assembly;http://www.abt.gob.bo/index.php?option=com_content&view=category&layout=blog&id=20&Itemid=138&lang=en&tmpl=component&type=raw;https://www.prevision.com.bo/archivos/docs/xpcs02202008_w.pdf;https://files.uagrm.edu.bo/entidad/215/file/3_DOC._PADRON_OFICIAL_PARA_DECANO_Y_VICEDECANO.pdf;https://www.segip.gob.bo/wp-content/uploads/2016/07/Personal_dependiente_18022020.pdf;https://bisa.com/memoria2020/memoria_bisa_2020.pdf;https://pl.hrvwiki.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;http://www.saguapac.com.bo/wp-content/uploads/2020/09/Nomina-de-asociado-personas-naturales.pdf;https://www.afp-futuro.com/www/doc/doc/recna102015.xls
CREEMOS;Javier Villavicencio;Beni;Senador;https://es-la.facebook.com/public/Javier-Villavicencio;https://es.linkedin.com/in/javier-villavicencio;https://bo.linkedin.com/in/javier-villavicencio-otterburg-7a87817a;https://www.ucb.edu.bo/docentes/villavicencio-rocha-marco-javier/;https://twitter.com/javillavicencio?lang=en;https://ar.pinterest.com/javiervillavicencio22/;https://www.instagram.com/jex_javier/?hl=en;https://www.alumniunab.cl/javier-villavicencio-marchant/;https://www.uigv.edu.pe/derecho-y-ciencias-politicas/?page_id=7;https://premiosalumni.unab.cl/javier-villavicencio/;https://www.ultracasas.com/agente/agente-inmobiliario-ultracasas-test-alvaro-javier-villavicencio-inmobiliaria-santa-cruz-de-la-sierra-351366;https://www.boliviayp.com/company/48404/VILLAVICENCIO_OTTERBURG_JAVIER_HERNAN;https://foursquare.com/jex_javier;https://www.todostuslibros.com/autor/angulo-cuesta-javier-villavicencio-mavrich-humberto-carballido-rodriguez-joaquin-a;https://www.youtube.com/channel/UCm0Gtdw-HhNuD6r6o-HeNfw;https://es.wikipedia.org/wiki/Francisco_Villavicencio_C%C3%A1rdenas;https://www.apollo.io/people/Javier/Villavicencio/54a2838f74686935be4d8128;http://repositorio.espe.edu.ec/xmlui/handle/21000/297/browse?value=Cadena+Villavicencio%2C+Hugo+Javier&type=author;https://www.doctoralia.cl/francisco-javier-villavicencio-vega/dentista/san-felipe;http://www.aniversalia.com/JAVIER-VILLAVICENCIO-ZACATZI-BAJA%20CALIFORNIA-M%C3%A9xico-504673;https://gasolinamexico.com.mx/estacion/9025/javier-villavicencio-murillo/;https://www.hosco.com/en/member/javier-villavicencio-rios;https://www.strava.com/athletes/2858700;https://www.congreso.gob.pe/congresistas2016/FranciscoVillavicencio/;https://www.quienesquien.wiki/es/personas/francisco-javier-villavicencio-lopez;https://www.amazon.com/Kindle-Store-Javier-Villavicencio-Torres/s?rh=n%3A133140011%2Cp_27%3AJavier+Villavicencio+Torres;https://www.researchgate.net/profile/Javier-Villavicencio;https://worldarchery.sport/profile/32473;https://www.discogs.com/artist/3970268-Javier-Villavicencio-Zuasnabar;https://agendapais.com/tag/javier-villavicencio/
MAS-IPSP;María Roxana Nacif Barboza;Beni;Senador;https://web.senado.gob.bo/senadoras-es/mar%C3%ADa-roxana-nacif-barboza;https://web.senado.gob.bo/content/pie-n%C2%B0-5662020-2021;https://www.paginasiete.bo/especial02/2020/10/9/la-caza-del-voto-beniano-mujeres-pugnan-por-la-primera-senaduria-270902.html;https://www.facebook.com/823361571150275/posts/mar%C3%ADa-roxana-nacif-barboza-senadora-por-el-departamento-del-beni-sostuvo-una-reu/1863813587105063/;http://www.sea.gob.bo/wp-content/uploads/2020/09/879.pdf;https://correodelsur.com/politica/20201104_senado-posesiona-a-su-nueva-directiva-con-andronico-como-presidente.html;http://www.derechos.org/nizkor/bolivia/doc/mas327.html;https://es.wikipedia.org/wiki/Anexo:Senadores_de_Beni;https://plurinacional.info/2020/10/24/los-nuevos-senadores-de-bolivia-2020-2025/;https://ecuadortoday.media/2020/11/05/andronico-rodriguez-jura-como-presidente-del-senado-y-cuatro-mujeres-la-acompanan-en-la-directiva/;https://www.opinion.com.bo/articulo/pais/andronico-rodriguez-jura-como-presidente-senado-mujeres-forman-parte-directiva/20201104112528794168.html;https://www.noticiasfides.com/nacional/politica/conoce-como-quedara-conformado-el-senado-donde-el-mas-tiene-21-escanos-cc-11-y-creemos-4--406817;https://laoctavabo.com/2020/11/04/senado-con-nueva-directiva-a-la-cabeza-de-andronico-rodriguez/;https://eldeber.com.bo/pais/tse-revisa-nominas-de-candidatos-vinculados-con-el-narcotrafico_165834;https://www.nodal.am/2020/11/bolivia-el-lider-cocalero-andronico-rodriguez-es-el-nuevo-presidente-del-senado-y-santa-cruz-inicia-paro-civico/;https://www.atb.com.bo/pol%C3%ADtica/andr%C3%B3nico-rodr%C3%ADguez-jur%C3%B3-como-presidente-del-senado;https://elpais.bo/nacional/20201104_andronico-es-el-nuevo-presidente-y-paz-pereira-el-segundo-vicepresidente-en-el-senado.html;https://registronacional.com/bolivia/candidatos/senadores/2020/beni.htm;http://psephos.adam-carr.net/countries/b/bolivia/bolivia20201.txt;https://ibce.org.bo/principales-noticias-bolivia/noticias-nacionales-detalle.php?id=63157&idPeriodico=3&fecha=2016-03-14;https://www.bcb.gob.bo/webdocs/files_noticias/SEPARATA_PUBLICACION_DEUDORES_CARTERA_BCB.pdf;https://issuu.com/periodicobolivia/docs/especial_paz_para_decidir;https://es.scribd.com/document/520068949/SENADORES-de-Bolivia;https://www.prevision.com.bo/archivos/docs/xmora02201902_w.pdf;https://lapalabradelbeni.com.bo/clasificados/asambleistas-se-pronuncian-sobre-situacion-del-sedes-beni/;https://www.upsa.edu.bo/es/graduados-upsa;https://www.el-policial.com/2016/03/beni-avioneta-se-estrella-contra-un.html;https://www.afp-futuro.com/www/doc/doc/recna072015.xls;https://www.formosa.gob.ar/modulos/ipv/templates/files/postulantes_segundo_sorteo/Grupo6.pdf;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42
MAS-IPSP;Misdrael Mamani Arenas;Beni;Senador;https://web.senado.gob.bo/prensa/noticias/posesionan-35-senadores-suplentes-en-la-primera-sesi%C3%B3n-ordinaria-de-la-legislatura;https://twitter.com/senadobolivia/status/1396970636770222084?lang=en;https://m.facebook.com/misdrael.mamaniarenas;https://m.facebook.com/BoliviatvOficial/videos/llegada-de-medio-mill%C3%B3n-de-vacunas-al-pa%C3%ADs/505796600524697/?depth=1;https://registronacional.com/bolivia/candidatos/senadores/2020/beni.htm;https://www.paginasiete.bo/nacional/2020/10/23/conozca-los-nuevos-senadores-de-bolivia-272602.html;https://cnnespanol.cnn.com/wp-content/uploads/2020/02/candidaturas_mas-ipsp_eg_2020-1.pdf;https://en.wikipedia.org/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://www.maspintura.com/conocer-mujeres-separadas-en-puerto-real/;https://gist.github.com/mauforonda/90a3ec932b46aa79c69cf6000c81ee42;http://emprendedoressostenibles.com/218-dts87640-dating-apps-de-s'arenal.html;https://ms.wikiqube.net/wiki/current_members_of_the_plurinational_legislative_assembly;https://issuu.com/publiagrosc-bolivia/docs/periodico_digital_publiagro_316_23-06-2021;https://www.cie.es/841-dts43173-quiero-conocer-amigos-en-facebook.html;https://www.spantip.com/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;https://pl.hrvwiki.net/wiki/Current_members_of_the_Plurinational_Legislative_Assembly;http://alternativaciudadana.es/4787-dts98197-vimianzo-conocer-personas.html;http://somossur.net/documentos/ListaDeCandidatos2020.xlsx;http://canellasproteccio.com/1621-dts24484-conocer-gente-gratis-san-ildefonso.html;https://lapatria.bo/wp-content/uploads/2020/09/MAS-IPSP-HABILITADOS-13-09-EG-2020.pdf;https://mobile.twitter.com/senadobolivia/status/1396970636770222084?lang=ar-x-fm;http://www.afonica.es/3001-des16595-conocer-gente-soltera-en-chauchina.html;http://camaralinares.es/15058-dts89434-chat-de-solteros.html;https://contechperu.com/242-des92966-ligar-chicas-el-ejido.html;https://www.scribd.com/document/445439076/Conoce-La-Lista-de-Candidatos-Inscritos;https://actiweb.one/fejuve_la_paz/quienes_somos_.html;http://paradascarbonell.es/1966-dts55102-alcal%C3%A0-de-xivert-quiero-conocer-gente.html;https://www.yumpu.com/es/document/view/64601345/oep-alta;https://www.yumpu.com/es/document/view/64702947/2020;https://radioluisdefuentes.com/wp-content/uploads/2020/02/ListaDeCandidatos03022020_1830.xlsx
